Mass,Forest,treatment,intensity
333.0252,HW,PreFentonGoethite,1456037.5
365.099,HW,PreFentonGoethite,0
309.1344,HW,PreFentonGoethite,2506480.33333333
345.1919,HW,PreFentonGoethite,5701140.66666667
340.1514,HW,PreFentonGoethite,2402399.66666667
317.1606,HW,PreFentonGoethite,2693011
382.162,HW,PreFentonGoethite,2703890.33333333
370.1984,HW,PreFentonGoethite,8771434
591.172,HW,PreFentonGoethite,2812645.66666667
329.1394,HW,PreFentonGoethite,2007646
354.0831,HW,PreFentonGoethite,0
397.1657,HW,PreFentonGoethite,3201483.33333333
529.1716,HW,PreFentonGoethite,3633444.33333333
455.2075,HW,PreFentonGoethite,5462991
453.2494,HW,PreFentonGoethite,6897917.33333333
311.0409,HW,PreFentonGoethite,0
345.0252,HW,PreFentonGoethite,2032559.5
499.2549,HW,PreFentonGoethite,5489387.33333333
438.1042,HW,PreFentonGoethite,0
573.2341,HW,PreFentonGoethite,5264483.33333333
343.1551,HW,PreFentonGoethite,2645735.66666667
471.2388,HW,PreFentonGoethite,8480140.66666667
311.15,HW,PreFentonGoethite,2841817.66666667
419.2286,HW,PreFentonGoethite,3915667.66666667
309.0616,HW,PreFentonGoethite,0
327.1813,HW,PreFentonGoethite,5223491.33333333
371.1864,HW,PreFentonGoethite,3798928.66666667
392.0987,HW,PreFentonGoethite,0
355.2126,HW,PreFentonGoethite,7792900.66666667
517.0988,HW,PreFentonGoethite,2707173.66666667
331.0823,HW,PreFentonGoethite,2719879
510.1828,HW,PreFentonGoethite,2841535.33333333
513.213,HW,PreFentonGoethite,6514659.33333333
501.0675,HW,PreFentonGoethite,2387287.33333333
593.1512,HW,PreFentonGoethite,0
378.0831,HW,PreFentonGoethite,0
332.1827,HW,PreFentonGoethite,1579597.5
359.146,HW,PreFentonGoethite,1782300.66666667
319.1187,HW,PreFentonGoethite,2003118
340.1878,HW,PreFentonGoethite,8869226.33333333
357.1708,HW,PreFentonGoethite,3305779
309.098,HW,PreFentonGoethite,1875946.66666667
385.2021,HW,PreFentonGoethite,3821089
383.1137,HW,PreFentonGoethite,2682205
487.0518,HW,PreFentonGoethite,2397373
396.1091,HW,PreFentonGoethite,0
455.1711,HW,PreFentonGoethite,4210638
386.1093,HW,PreFentonGoethite,0
366.0831,HW,PreFentonGoethite,0
408.0572,HW,PreFentonGoethite,0
397.0565,HW,PreFentonGoethite,2808752.33333333
355.1551,HW,PreFentonGoethite,2354074.33333333
413.0514,HW,PreFentonGoethite,3117905
368.0623,HW,PreFentonGoethite,0
503.265,HW,PreFentonGoethite,14262946
559.1821,HW,PreFentonGoethite,4294980.66666667
331.0459,HW,PreFentonGoethite,1698984.66666667
595.1305,HW,PreFentonGoethite,0
368.1827,HW,PreFentonGoethite,3921675.33333333
563.1043,HW,PreFentonGoethite,2234437.5
370.1144,HW,PreFentonGoethite,0
396.0572,HW,PreFentonGoethite,0
369.098,HW,PreFentonGoethite,2670700.66666667
417.2283,HW,PreFentonGoethite,7922476.33333333
519.1145,HW,PreFentonGoethite,2920532.33333333
503.0831,HW,PreFentonGoethite,2836785.66666667
589.1927,HW,PreFentonGoethite,3390370
340.115,HW,PreFentonGoethite,0
567.0991,HW,PreFentonGoethite,0
503.1195,HW,PreFentonGoethite,3497612.66666667
533.0573,HW,PreFentonGoethite,1856468.66666667
383.0773,HW,PreFentonGoethite,2938021.66666667
408.0936,HW,PreFentonGoethite,0
341.197,HW,PreFentonGoethite,9619093
415.2126,HW,PreFentonGoethite,7320916
459.2388,HW,PreFentonGoethite,10759262
547.1457,HW,PreFentonGoethite,3136572
396.0936,HW,PreFentonGoethite,0
369.2283,HW,PreFentonGoethite,6944927
457.2232,HW,PreFentonGoethite,8316598
499.1974,HW,PreFentonGoethite,5779511.66666667
354.1671,HW,PreFentonGoethite,4093487.33333333
427.1399,HW,PreFentonGoethite,3619240.33333333
495.26,HW,PreFentonGoethite,7675341.66666667
319.0823,HW,PreFentonGoethite,1637030.66666667
397.0929,HW,PreFentonGoethite,2931641.66666667
431.0256,HW,PreFentonGoethite,2113237.5
331.1551,HW,PreFentonGoethite,2701294.33333333
485.1817,HW,PreFentonGoethite,5171783.33333333
369.1344,HW,PreFentonGoethite,2537083
412.1726,HW,PreFentonGoethite,2965418
331.1187,HW,PreFentonGoethite,3158501
477.0311,HW,PreFentonGoethite,0
435.2388,HW,PreFentonGoethite,8660009.66666667
465.2494,HW,PreFentonGoethite,8614718.66666667
579.2811,HW,PreFentonGoethite,5837496.66666667
473.2392,HW,PreFentonGoethite,4452299
545.1665,HW,PreFentonGoethite,3371228.66666667
486.2204,HW,PreFentonGoethite,3640380.33333333
533.1301,HW,PreFentonGoethite,3209687.33333333
369.0616,HW,PreFentonGoethite,2731444.33333333
359.1864,HW,PreFentonGoethite,4840833
563.1407,HW,PreFentonGoethite,0
408.13,HW,PreFentonGoethite,1721974.5
517.2807,HW,PreFentonGoethite,12588792
529.2443,HW,PreFentonGoethite,9566845
589.2291,HW,PreFentonGoethite,4531106
379.2126,HW,PreFentonGoethite,9261560.66666667
380.0624,HW,PreFentonGoethite,0
451.0154,HW,PreFentonGoethite,0
343.2126,HW,PreFentonGoethite,17865636.3333333
545.2757,HW,PreFentonGoethite,10324360
565.0836,HW,PreFentonGoethite,0
551.1042,HW,PreFentonGoethite,1986011
447.2388,HW,PreFentonGoethite,10479161.3333333
471.1661,HW,PreFentonGoethite,4845615
567.2811,HW,PreFentonGoethite,4792518
445.2443,HW,PreFentonGoethite,6428914.66666667
393.213,HW,PreFentonGoethite,2741014
347.1864,HW,PreFentonGoethite,5887820
481.026,HW,PreFentonGoethite,0
563.2862,HW,PreFentonGoethite,7655005.66666667
549.0887,HW,PreFentonGoethite,1922963.33333333
443.062,HW,PreFentonGoethite,3145484
441.1919,HW,PreFentonGoethite,5533990
367.2126,HW,PreFentonGoethite,11994515.6666667
715.2303,HW,PreFentonGoethite,7246665
410.1093,HW,PreFentonGoethite,0
389.015,HW,PreFentonGoethite,0
399.2388,HW,PreFentonGoethite,11532038.6666667
443.0984,HW,PreFentonGoethite,3484257
507.0416,HW,PreFentonGoethite,0
487.0882,HW,PreFentonGoethite,2663619
380.1563,HW,PreFentonGoethite,4180130
382.1144,HW,PreFentonGoethite,0
559.2549,HW,PreFentonGoethite,8419652
535.073,HW,PreFentonGoethite,2174322.33333333
325.0201,HW,PreFentonGoethite,0
551.2862,HW,PreFentonGoethite,6949262
577.1563,HW,PreFentonGoethite,2541951.33333333
357.098,HW,PreFentonGoethite,3384599.66666667
551.0678,HW,PreFentonGoethite,0
412.0885,HW,PreFentonGoethite,0
549.125,HW,PreFentonGoethite,2610579.33333333
373.2232,HW,PreFentonGoethite,15014896
387.141,HW,PreFentonGoethite,1969223
553.0835,HW,PreFentonGoethite,0
373.2021,HW,PreFentonGoethite,4798781
414.1042,HW,PreFentonGoethite,0
489.1039,HW,PreFentonGoethite,3511123.66666667
491.2134,HW,PreFentonGoethite,5562528.66666667
394.078,HW,PreFentonGoethite,0
567.1356,HW,PreFentonGoethite,0
413.0878,HW,PreFentonGoethite,3385172
427.1763,HW,PreFentonGoethite,5093117.66666667
414.1882,HW,PreFentonGoethite,3883270
607.2033,HW,PreFentonGoethite,2609940
491.1995,HW,PreFentonGoethite,4455582.66666667
569.1148,HW,PreFentonGoethite,0
413.1242,HW,PreFentonGoethite,3871916.66666667
519.078,HW,PreFentonGoethite,2467750.33333333
325.1657,HW,PreFentonGoethite,5264345
473.109,HW,PreFentonGoethite,3634790
605.224,HW,PreFentonGoethite,3064269.66666667
311.0773,HW,PreFentonGoethite,0
368.0987,HW,PreFentonGoethite,2073834.66666667
373.0201,HW,PreFentonGoethite,2177613.33333333
461.0361,HW,PreFentonGoethite,2146322.66666667
508.1784,HW,PreFentonGoethite,2589194.33333333
371.0409,HW,PreFentonGoethite,3156142.33333333
657.2248,HW,PreFentonGoethite,13763621.3333333
491.265,HW,PreFentonGoethite,10216275.6666667
537.0522,HW,PreFentonGoethite,0
469.2443,HW,PreFentonGoethite,7425205
460.2047,HW,PreFentonGoethite,2124041.5
315.1449,HW,PreFentonGoethite,2877821
525.2705,HW,PreFentonGoethite,5862460.66666667
410.0729,HW,PreFentonGoethite,0
413.1969,HW,PreFentonGoethite,5076488.33333333
309.1707,HW,PreFentonGoethite,4325621.66666667
439.0154,HW,PreFentonGoethite,0
579.172,HW,PreFentonGoethite,2550970
521.0573,HW,PreFentonGoethite,1898410.33333333
458.1891,HW,PreFentonGoethite,2326576
398.1093,HW,PreFentonGoethite,0
472.2047,HW,PreFentonGoethite,2762576.33333333
473.0726,HW,PreFentonGoethite,3017142.66666667
382.078,HW,PreFentonGoethite,0
475.0518,HW,PreFentonGoethite,2675201
429.0463,HW,PreFentonGoethite,2914051.33333333
323.0409,HW,PreFentonGoethite,1479298
543.2448,HW,PreFentonGoethite,3577888.66666667
491.0467,HW,PreFentonGoethite,1918769.33333333
537.2705,HW,PreFentonGoethite,7852296
445.0412,HW,PreFentonGoethite,2478666
561.1615,HW,PreFentonGoethite,3200638.33333333
385.0565,HW,PreFentonGoethite,3478853.66666667
333.1555,HW,PreFentonGoethite,2675342.66666667
459.0569,HW,PreFentonGoethite,2800213.66666667
485.2181,HW,PreFentonGoethite,8549623.33333333
521.0937,HW,PreFentonGoethite,2322008.33333333
380.0987,HW,PreFentonGoethite,0
555.0991,HW,PreFentonGoethite,0
313.0565,HW,PreFentonGoethite,0
345.1708,HW,PreFentonGoethite,4886371.33333333
429.0827,HW,PreFentonGoethite,3486467.66666667
575.177,HW,PreFentonGoethite,3349232.66666667
398.0729,HW,PreFentonGoethite,0
391.2126,HW,PreFentonGoethite,9514713.33333333
415.0307,HW,PreFentonGoethite,2359793.33333333
555.1355,HW,PreFentonGoethite,0
561.2705,HW,PreFentonGoethite,8995794
403.2337,HW,PreFentonGoethite,7662815.33333333
435.0205,HW,PreFentonGoethite,0
575.2134,HW,PreFentonGoethite,4458907
427.2337,HW,PreFentonGoethite,8748798.33333333
489.0675,HW,PreFentonGoethite,2721613.66666667
328.1514,HW,PreFentonGoethite,5162956.33333333
321.0616,HW,PreFentonGoethite,1728554.66666667
330.1671,HW,PreFentonGoethite,3276541.66666667
357.0616,HW,PreFentonGoethite,2795444.66666667
459.0933,HW,PreFentonGoethite,3760215.33333333
389.2181,HW,PreFentonGoethite,10909483.3333333
477.2494,HW,PreFentonGoethite,11504416.6666667
541.0836,HW,PreFentonGoethite,0
457.1504,HW,PreFentonGoethite,4821000.66666667
399.0721,HW,PreFentonGoethite,3557259.33333333
501.2341,HW,PreFentonGoethite,3606555.33333333
384.0937,HW,PreFentonGoethite,0
719.2252,HW,PreFentonGoethite,2146315
371.0773,HW,PreFentonGoethite,3602620.33333333
569.2604,HW,PreFentonGoethite,3840847.33333333
399.0358,HW,PreFentonGoethite,2802392.66666667
603.2141,HW,PreFentonGoethite,3277617.66666667
595.167,HW,PreFentonGoethite,0
501.2494,HW,PreFentonGoethite,13168328.3333333
337.0201,HW,PreFentonGoethite,0
505.0624,HW,PreFentonGoethite,2484649.66666667
529.208,HW,PreFentonGoethite,6348070
481.2443,HW,PreFentonGoethite,8398160.66666667
357.1344,HW,PreFentonGoethite,3759397.33333333
474.1729,HW,PreFentonGoethite,4366738.66666667
533.2756,HW,PreFentonGoethite,11982984
428.1675,HW,PreFentonGoethite,0
539.0679,HW,PreFentonGoethite,0
405.213,HW,PreFentonGoethite,4939997.66666667
439.2337,HW,PreFentonGoethite,8883183
541.2654,HW,PreFentonGoethite,4498780
487.161,HW,PreFentonGoethite,5121912.66666667
430.1831,HW,PreFentonGoethite,2418263.33333333
575.2498,HW,PreFentonGoethite,6614426.33333333
525.0522,HW,PreFentonGoethite,0
553.1199,HW,PreFentonGoethite,0
485.2392,HW,PreFentonGoethite,6021029.66666667
489.2494,HW,PreFentonGoethite,13341888
501.1766,HW,PreFentonGoethite,5355197
505.0988,HW,PreFentonGoethite,2933508
399.1813,HW,PreFentonGoethite,5556985.33333333
535.1093,HW,PreFentonGoethite,2368200.66666667
607.2396,HW,PreFentonGoethite,3351486.66666667
354.1307,HW,PreFentonGoethite,2547405
353.197,HW,PreFentonGoethite,7873743
591.2083,HW,PreFentonGoethite,3400080
387.0358,HW,PreFentonGoethite,3456805.33333333
577.2654,HW,PreFentonGoethite,6406867
368.1463,HW,PreFentonGoethite,2381736
399.1086,HW,PreFentonGoethite,4344894.66666667
745.2047,HW,PreFentonGoethite,3873495
385.0929,HW,PreFentonGoethite,4062375
531.26,HW,PreFentonGoethite,12662153.3333333
527.2498,HW,PreFentonGoethite,4930062.33333333
591.2447,HW,PreFentonGoethite,4786746.33333333
345.0616,HW,PreFentonGoethite,2794304.66666667
443.2075,HW,PreFentonGoethite,8967092.66666667
384.1777,HW,PreFentonGoethite,5824371
491.1406,HW,PreFentonGoethite,2199999.5
553.2654,HW,PreFentonGoethite,5745026.66666667
327.0358,HW,PreFentonGoethite,0
445.2232,HW,PreFentonGoethite,10920862
321.1344,HW,PreFentonGoethite,3435833
443.1348,HW,PreFentonGoethite,4435552.33333333
551.1406,HW,PreFentonGoethite,2116324
511.2548,HW,PreFentonGoethite,6803187.33333333
369.01,HW,PreFentonGoethite,0
577.1927,HW,PreFentonGoethite,3089108.33333333
473.1454,HW,PreFentonGoethite,4627391.66666667
537.0886,HW,PreFentonGoethite,2137688.66666667
323.15,HW,PreFentonGoethite,4715392
515.1923,HW,PreFentonGoethite,6066032.66666667
707.2253,HW,PreFentonGoethite,2564743.66666667
565.1563,HW,PreFentonGoethite,2341610
492.1835,HW,PreFentonGoethite,6216336
339.1813,HW,PreFentonGoethite,7704988
342.1671,HW,PreFentonGoethite,7863566
344.1463,HW,PreFentonGoethite,2683762.66666667
405.0099,HW,PreFentonGoethite,0
475.0882,HW,PreFentonGoethite,3311280.33333333
371.1136,HW,PreFentonGoethite,4452212.66666667
581.2604,HW,PreFentonGoethite,4658165.66666667
413.1606,HW,PreFentonGoethite,5165914.33333333
345.1304,HW,PreFentonGoethite,3066027.66666667
515.2287,HW,PreFentonGoethite,11466954
361.0201,HW,PreFentonGoethite,2251751.33333333
311.1136,HW,PreFentonGoethite,2830292
418.104,HW,PreFentonGoethite,2028892.66666667
415.2337,HW,PreFentonGoethite,11681792
429.1191,HW,PreFentonGoethite,4581465
451.2337,HW,PreFentonGoethite,10079804
505.1199,HW,PreFentonGoethite,0
395.1922,HW,PreFentonGoethite,6443479.66666667
608.2308,HW,PreFentonGoethite,35197367.3333333
537.125,HW,PreFentonGoethite,2208687
372.214,HW,PreFentonGoethite,11757508.6666667
471.2024,HW,PreFentonGoethite,8043912.66666667
517.1715,HW,PreFentonGoethite,4733677.33333333
333.0616,HW,PreFentonGoethite,3218550.33333333
523.0729,HW,PreFentonGoethite,0
443.2286,HW,PreFentonGoethite,7863220.66666667
345.098,HW,PreFentonGoethite,3888801.33333333
563.1771,HW,PreFentonGoethite,3516340.33333333
356.1827,HW,PreFentonGoethite,9441900.66666667
593.1876,HW,PreFentonGoethite,2565503
447.2236,HW,PreFentonGoethite,18178275.6666667
349.0201,HW,PreFentonGoethite,0
475.2185,HW,PreFentonGoethite,9830251.66666667
397.2232,HW,PreFentonGoethite,12122073
559.2185,HW,PreFentonGoethite,5880132.66666667
331.1762,HW,PreFentonGoethite,15188979.3333333
445.0776,HW,PreFentonGoethite,3620084.33333333
539.1043,HW,PreFentonGoethite,0
529.1199,HW,PreFentonGoethite,0
519.1508,HW,PreFentonGoethite,4077485
455.2287,HW,PreFentonGoethite,8319268.66666667
593.2604,HW,PreFentonGoethite,4868990
489.1403,HW,PreFentonGoethite,4876803.66666667
359.0409,HW,PreFentonGoethite,3122335.33333333
315.1086,HW,PreFentonGoethite,1709260
491.0831,HW,PreFentonGoethite,2755724
507.2599,HW,PreFentonGoethite,10363446.3333333
421.2232,HW,PreFentonGoethite,0
459.2236,HW,PreFentonGoethite,12825693.3333333
409.0446,HW,PreFentonGoethite,41506899.6666667
333.098,HW,PreFentonGoethite,3200810.33333333
321.098,HW,PreFentonGoethite,2421298
417.1072,HW,PreFentonGoethite,6342778.66666667
549.1614,HW,PreFentonGoethite,3322942
507.078,HW,PreFentonGoethite,2454386.33333333
595.2033,HW,PreFentonGoethite,2330308
359.0773,HW,PreFentonGoethite,4527789
361.1868,HW,PreFentonGoethite,4723154.33333333
386.1933,HW,PreFentonGoethite,6283112.66666667
393.01,HW,PreFentonGoethite,0
409.2232,HW,PreFentonGoethite,10397118.6666667
315.0722,HW,PreFentonGoethite,2009797.66666667
433.194,HW,PreFentonGoethite,0
513.0522,HW,PreFentonGoethite,0
385.1293,HW,PreFentonGoethite,4688392.66666667
495.0417,HW,PreFentonGoethite,0
535.1458,HW,PreFentonGoethite,3007348.66666667
543.0993,HW,PreFentonGoethite,0
457.1868,HW,PreFentonGoethite,7382026
581.1877,HW,PreFentonGoethite,2333857
385.2232,HW,PreFentonGoethite,13073619
501.213,HW,PreFentonGoethite,10350274.6666667
401.197,HW,PreFentonGoethite,8333482.33333333
479.2134,HW,PreFentonGoethite,2721839
557.224,HW,PreFentonGoethite,2543112.33333333
567.172,HW,PreFentonGoethite,2255218.66666667
399.1449,HW,PreFentonGoethite,5455942.66666667
347.0409,HW,PreFentonGoethite,2387739.33333333
545.2029,HW,PreFentonGoethite,5689394.33333333
521.1301,HW,PreFentonGoethite,3213403
313.0929,HW,PreFentonGoethite,2031217.5
359.2075,HW,PreFentonGoethite,21283209
371.15,HW,PreFentonGoethite,5356077.66666667
313.1293,HW,PreFentonGoethite,2702027.66666667
335.0408,HW,PreFentonGoethite,1799033.66666667
519.2599,HW,PreFentonGoethite,13400673.6666667
533.1665,HW,PreFentonGoethite,3975641
398.1569,HW,PreFentonGoethite,3083960.66666667
503.1559,HW,PreFentonGoethite,4608316.66666667
433.2232,HW,PreFentonGoethite,11682881.6666667
513.2342,HW,PreFentonGoethite,4797755
527.0678,HW,PreFentonGoethite,0
583.2032,HW,PreFentonGoethite,2227508.33333333
465.0311,HW,PreFentonGoethite,0
549.2705,HW,PreFentonGoethite,9544083.33333333
403.2126,HW,PreFentonGoethite,9204273
573.2036,HW,PreFentonGoethite,4068793
487.2337,HW,PreFentonGoethite,12495065.3333333
415.1034,HW,PreFentonGoethite,4713804
402.1882,HW,PreFentonGoethite,3315055.66666667
346.162,HW,PreFentonGoethite,2302031.33333333
515.0679,HW,PreFentonGoethite,0
735.2202,HW,PreFentonGoethite,5840009
561.1978,HW,PreFentonGoethite,4517501.66666667
489.1977,HW,PreFentonGoethite,4483596.66666667
545.2393,HW,PreFentonGoethite,9286024
433.2079,HW,PreFentonGoethite,4245228.66666667
457.194,HW,PreFentonGoethite,3182602
445.114,HW,PreFentonGoethite,5077236
593.224,HW,PreFentonGoethite,3517993
553.1563,HW,PreFentonGoethite,2344665
497.2392,HW,PreFentonGoethite,7040773.66666667
565.2654,HW,PreFentonGoethite,6507410.33333333
531.2236,HW,PreFentonGoethite,9923293
337.1656,HW,PreFentonGoethite,7516345
523.1093,HW,PreFentonGoethite,2323533.66666667
403.0307,HW,PreFentonGoethite,3230223
433.1021,HW,PreFentonGoethite,3859523
539.1407,HW,PreFentonGoethite,1732063.33333333
547.1821,HW,PreFentonGoethite,4175590.33333333
429.1919,HW,PreFentonGoethite,9089454.33333333
414.1518,HW,PreFentonGoethite,0
415.0671,HW,PreFentonGoethite,3716596
401.0514,HW,PreFentonGoethite,3781431
459.1297,HW,PreFentonGoethite,4878084
419.0256,HW,PreFentonGoethite,2039606
333.1344,HW,PreFentonGoethite,4363059.66666667
515.2134,HW,PreFentonGoethite,2741619
345.1344,HW,PreFentonGoethite,4969986.33333333
463.2337,HW,PreFentonGoethite,11993079.6666667
342.1307,HW,PreFentonGoethite,3024814
443.1711,HW,PreFentonGoethite,7121845.33333333
463.2185,HW,PreFentonGoethite,19036150.3333333
493.1563,HW,PreFentonGoethite,3789781
505.1352,HW,PreFentonGoethite,4072372
381.01,HW,PreFentonGoethite,0
333.1191,HW,PreFentonGoethite,5657050.66666667
377.0151,HW,PreFentonGoethite,0
385.1657,HW,PreFentonGoethite,5845524.66666667
423.1871,HW,PreFentonGoethite,3600239
523.1669,HW,PreFentonGoethite,4912040
493.2443,HW,PreFentonGoethite,10563384.3333333
541.1199,HW,PreFentonGoethite,0
531.1872,HW,PreFentonGoethite,4947333.66666667
323.0772,HW,PreFentonGoethite,2122864.66666667
347.1711,HW,PreFentonGoethite,9760924
489.0886,HW,PreFentonGoethite,0
455.1769,HW,PreFentonGoethite,6151118.33333333
483.0417,HW,PreFentonGoethite,0
461.0725,HW,PreFentonGoethite,3533332.66666667
581.224,HW,PreFentonGoethite,3886752.66666667
475.1246,HW,PreFentonGoethite,4983647.66666667
431.062,HW,PreFentonGoethite,3515816.33333333
351.1813,HW,PreFentonGoethite,9554770.66666667
585.2037,HW,PreFentonGoethite,6276724
525.0886,HW,PreFentonGoethite,0
509.0573,HW,PreFentonGoethite,0
364.1249,HW,PreFentonGoethite,0
358.1256,HW,PreFentonGoethite,1662703.33333333
555.1719,HW,PreFentonGoethite,2274846
473.2181,HW,PreFentonGoethite,11865032.3333333
477.1977,HW,PreFentonGoethite,0
347.0773,HW,PreFentonGoethite,3655122.33333333
389.197,HW,PreFentonGoethite,10861007.3333333
325.0565,HW,PreFentonGoethite,1564204
541.1563,HW,PreFentonGoethite,0
373.0565,HW,PreFentonGoethite,4113840.33333333
487.2185,HW,PreFentonGoethite,4261079
539.2498,HW,PreFentonGoethite,5818337.33333333
671.2041,HW,PreFentonGoethite,3852235.33333333
525.1249,HW,PreFentonGoethite,1835750
377.197,HW,PreFentonGoethite,11484951.3333333
391.1974,HW,PreFentonGoethite,5277055.66666667
517.2443,HW,PreFentonGoethite,14753524.3333333
433.0413,HW,PreFentonGoethite,2740121
335.15,HW,PreFentonGoethite,6013590.66666667
579.2084,HW,PreFentonGoethite,3674127
535.2549,HW,PreFentonGoethite,10894200
577.2291,HW,PreFentonGoethite,5034707.66666667
507.1144,HW,PreFentonGoethite,3141324.33333333
461.1089,HW,PreFentonGoethite,4288705.33333333
417.0463,HW,PreFentonGoethite,3361911
393.1766,HW,PreFentonGoethite,5438732
527.1043,HW,PreFentonGoethite,0
579.2448,HW,PreFentonGoethite,5284537
384.1413,HW,PreFentonGoethite,2499943
515.1042,HW,PreFentonGoethite,0
541.2291,HW,PreFentonGoethite,3912709.66666667
445.194,HW,PreFentonGoethite,2813683.66666667
423.0205,HW,PreFentonGoethite,0
491.1195,HW,PreFentonGoethite,3930940.66666667
503.177,HW,PreFentonGoethite,7237610.33333333
429.1627,HW,PreFentonGoethite,1972970.5
443.1784,HW,PreFentonGoethite,2414005
463.0518,HW,PreFentonGoethite,2717162.66666667
523.2549,HW,PreFentonGoethite,8007939.66666667
547.2549,HW,PreFentonGoethite,11301948.3333333
515.1407,HW,PreFentonGoethite,0
477.0675,HW,PreFentonGoethite,2923955
473.1889,HW,PreFentonGoethite,3332890.33333333
335.0772,HW,PreFentonGoethite,2911022
477.1039,HW,PreFentonGoethite,3722167.66666667
377.1817,HW,PreFentonGoethite,3562940.66666667
509.0937,HW,PreFentonGoethite,2245765.33333333
493.0624,HW,PreFentonGoethite,1973019.66666667
353.015,HW,PreFentonGoethite,0
471.0416,HW,PreFentonGoethite,0
561.2341,HW,PreFentonGoethite,7132797.33333333
